Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
431599;101844;-43.17;32.0;0.967;-0.517;-10.391;0.027;-0.068;-0.013;-3.956;78.859;64.839;2.8;-4.7;269.6;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;6.3;346.82;40.51;8.20;27.0;399.00;399.00;399.00;399.00;
431699;101846;-43.37;32.0;0.986;-0.522;-10.415;0.020;-0.065;-0.015;-3.956;78.859;64.839;2.8;-4.7;269.6;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
431799;101846;-43.34;32.0;1.015;-0.474;-10.458;0.023;-0.064;-0.015;-3.956;78.859;64.839;2.8;-4.7;269.6;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
431899;101843;-43.07;32.0;1.015;-0.503;-10.396;0.023;-0.067;-0.014;-3.956;78.859;64.839;2.8;-4.7;269.5;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
431999;101845;-43.24;32.0;1.015;-0.508;-10.357;0.021;-0.064;-0.013;-3.956;78.859;64.839;2.8;-4.8;269.5;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;40.51;8.20;27.0;399.00;399.00;399.00;399.00;
432099;101843;-43.07;32.0;1.015;-0.455;-10.410;0.023;-0.063;-0.014;-3.956;78.859;64.839;2.8;-4.8;269.5;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
432199;101844;-43.13;32.0;0.972;-0.536;-10.405;0.022;-0.064;-0.012;-3.956;78.859;64.839;2.8;-4.8;269.5;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
432299;101844;-43.13;32.0;1.025;-0.445;-10.372;0.026;-0.066;-0.017;-3.956;78.859;64.839;2.8;-4.8;269.5;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
432399;101844;-43.16;32.0;1.006;-0.488;-10.357;0.021;-0.066;-0.011;-3.956;78.859;64.839;2.8;-4.8;269.4;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
432499;101847;-43.41;32.0;0.967;-0.493;-10.401;0.022;-0.065;-0.017;-3.956;78.859;64.839;2.8;-4.8;269.4;34.5;12;2025-05-13;14:53:13;51.935539;4.194819;-11943.185547;-6898.871094;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
432599;101845;-43.27;32.0;1.015;-0.469;-10.357;0.025;-0.067;-0.013;-3.956;78.859;64.839;2.8;-4.8;269.4;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
432699;101844;-43.19;32.0;1.015;-0.474;-10.391;0.026;-0.066;-0.015;-3.956;78.859;64.839;2.8;-4.8;269.4;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
432799;101844;-43.15;32.0;0.958;-0.498;-10.396;0.023;-0.061;-0.013;-3.956;78.859;64.839;2.8;-4.8;269.4;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
432899;101844;-43.14;32.0;0.991;-0.469;-10.348;0.023;-0.069;-0.009;-3.956;78.859;64.839;2.8;-4.8;269.3;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
432999;101844;-43.20;32.0;1.010;-0.546;-10.415;0.025;-0.058;-0.014;-3.956;78.859;64.839;2.8;-4.8;269.3;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
433099;101843;-43.08;32.0;0.982;-0.426;-10.396;0.022;-0.065;-0.012;-3.956;78.859;64.839;2.8;-4.8;269.3;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
433199;101845;-43.27;32.0;1.006;-0.508;-10.458;0.022;-0.068;-0.012;-3.416;78.321;62.932;2.8;-4.8;269.3;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
433299;101845;-43.27;32.0;0.967;-0.503;-10.353;0.023;-0.063;-0.014;-5.035;80.292;65.186;2.8;-4.9;269.3;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
433399;101848;-43.46;32.0;0.939;-0.484;-10.338;0.023;-0.065;-0.013;-5.035;80.292;65.186;2.8;-4.9;269.3;34.5;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
433499;101844;-43.17;32.0;1.015;-0.565;-10.396;0.027;-0.066;-0.015;-5.035;80.292;65.186;2.8;-4.9;269.3;34.6;12;2025-05-13;14:53:14;51.935539;4.194819;-11943.230469;-6898.852539;5.9;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
433599;101844;-43.19;32.0;0.977;-0.522;-10.386;0.028;-0.065;-0.015;-5.035;80.292;65.186;2.8;-4.9;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.9;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
433699;101844;-43.14;32.0;1.010;-0.512;-10.396;0.026;-0.061;-0.012;-5.035;80.292;65.186;2.8;-4.9;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
433799;101846;-43.32;32.0;1.034;-0.532;-10.401;0.021;-0.068;-0.015;-5.035;80.292;65.186;2.8;-5.0;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
433899;101846;-43.34;32.0;1.001;-0.464;-10.386;0.023;-0.062;-0.017;-5.035;80.292;65.186;2.8;-5.0;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
433999;101846;-43.32;32.0;1.006;-0.488;-10.410;0.025;-0.064;-0.015;-5.035;80.292;65.186;2.8;-5.0;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
434099;101846;-43.33;32.0;1.001;-0.436;-10.391;0.026;-0.069;-0.010;-5.035;80.292;65.186;2.8;-5.0;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
434199;101846;-43.29;32.0;1.030;-0.498;-10.405;0.026;-0.066;-0.015;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
434299;101845;-43.28;32.0;0.991;-0.460;-10.329;0.019;-0.063;-0.012;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
434399;101846;-43.34;32.0;0.986;-0.541;-10.391;0.021;-0.064;-0.012;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
434499;101846;-43.34;32.0;1.010;-0.503;-10.425;0.026;-0.066;-0.016;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:15;51.935539;4.194818;-11943.299805;-6898.815430;5.5;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
434599;101844;-43.16;32.0;0.986;-0.508;-10.377;0.025;-0.065;-0.014;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.5;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
434699;101844;-43.18;32.0;0.972;-0.460;-10.353;0.021;-0.064;-0.015;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
434799;101846;-43.31;32.0;1.015;-0.527;-10.357;0.026;-0.064;-0.016;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
434899;101845;-43.23;32.0;1.044;-0.464;-10.405;0.026;-0.069;-0.010;-5.035;80.292;65.186;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
434999;101845;-43.25;32.0;0.991;-0.498;-10.372;0.021;-0.063;-0.011;-3.776;79.038;64.666;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;28.93;6.93;27.0;399.00;399.00;399.00;399.00;
435099;101846;-43.31;32.0;1.034;-0.488;-10.415;0.022;-0.064;-0.013;-5.035;78.142;63.452;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
435199;101847;-43.38;32.0;0.996;-0.493;-10.362;0.023;-0.065;-0.014;-5.035;78.142;63.452;2.8;-5.1;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
435299;101846;-43.37;32.0;0.982;-0.460;-10.357;0.021;-0.064;-0.015;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
435399;101846;-43.33;32.0;0.967;-0.498;-10.444;0.025;-0.062;-0.011;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
435499;101846;-43.35;32.0;0.977;-0.488;-10.381;0.023;-0.062;-0.011;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:16;51.935539;4.194816;-11943.402344;-6898.833984;5.2;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
435599;101845;-43.21;32.0;0.986;-0.517;-10.405;0.023;-0.067;-0.016;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.2;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
435699;101849;-43.54;32.0;1.001;-0.474;-10.357;0.023;-0.064;-0.015;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
435799;101847;-43.41;32.0;1.001;-0.546;-10.401;0.027;-0.066;-0.015;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
435899;101847;-43.44;32.0;0.991;-0.503;-10.329;0.023;-0.066;-0.013;-5.035;78.142;63.452;2.8;-5.2;269.3;34.6;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
435999;101843;-43.04;32.0;0.996;-0.536;-10.463;0.023;-0.064;-0.013;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
436099;101847;-43.40;32.0;0.982;-0.532;-10.353;0.023;-0.064;-0.013;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
436199;101846;-43.30;32.0;1.015;-0.498;-10.415;0.022;-0.062;-0.015;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
436299;101846;-43.33;32.0;1.034;-0.517;-10.338;0.015;-0.061;-0.011;-5.035;78.142;63.452;2.8;-5.2;269.3;34.6;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
436399;101844;-43.16;32.0;1.034;-0.460;-10.425;0.022;-0.065;-0.014;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
436499;101846;-43.30;32.0;1.044;-0.503;-10.377;0.027;-0.059;-0.012;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:17;51.935539;4.194815;-11943.482422;-6898.833984;5.0;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
436599;101843;-43.10;32.0;0.996;-0.522;-10.410;0.020;-0.064;-0.017;-5.035;78.142;63.452;2.8;-5.2;269.3;34.6;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;5.0;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
436699;101845;-43.21;32.0;0.972;-0.503;-10.381;0.023;-0.063;-0.011;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
436799;101843;-43.04;32.0;1.020;-0.479;-10.381;0.021;-0.063;-0.013;-5.035;78.142;63.452;2.8;-5.3;269.3;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
436899;101843;-43.11;32.0;0.972;-0.546;-10.425;0.022;-0.062;-0.015;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
436999;101846;-43.32;32.0;0.929;-0.522;-10.324;0.021;-0.063;-0.012;-5.035;78.142;63.452;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
437099;101845;-43.24;32.0;0.986;-0.546;-10.377;0.023;-0.065;-0.012;-4.495;77.962;64.666;2.8;-5.2;269.2;34.6;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
437199;101845;-43.21;32.0;0.924;-0.536;-10.348;0.022;-0.063;-0.009;-5.035;77.066;62.412;2.8;-5.2;269.2;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
437299;101844;-43.16;32.0;0.934;-0.517;-10.348;0.022;-0.067;-0.012;-5.035;77.066;62.412;2.8;-5.2;269.2;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
437399;101842;-42.99;32.0;0.958;-0.508;-10.367;0.023;-0.066;-0.015;-5.035;77.066;62.412;2.8;-5.2;269.2;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
437499;101844;-43.17;32.0;0.996;-0.527;-10.353;0.026;-0.064;-0.013;-5.035;77.066;62.412;2.8;-5.2;269.2;34.5;12;2025-05-13;14:53:18;51.935539;4.194814;-11943.539062;-6898.852539;4.9;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
437599;101844;-43.20;32.0;0.977;-0.555;-10.381;0.025;-0.065;-0.015;-5.035;77.066;62.412;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
437699;101844;-43.17;32.0;0.958;-0.488;-10.334;0.023;-0.064;-0.016;-5.035;77.066;62.412;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
437799;101844;-43.20;32.0;0.986;-0.532;-10.386;0.023;-0.062;-0.013;-5.035;77.066;62.412;2.9;-5.2;269.2;34.6;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
437899;101844;-43.13;32.0;0.996;-0.503;-10.391;0.023;-0.065;-0.015;-5.035;77.066;62.412;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
437999;101845;-43.24;32.0;0.924;-0.517;-10.381;0.023;-0.062;-0.013;-5.035;77.066;62.412;2.9;-5.2;269.3;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
438099;101845;-43.23;32.0;0.991;-0.508;-10.410;0.020;-0.066;-0.011;-5.035;77.066;62.412;2.9;-5.2;269.3;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
438199;101844;-43.13;32.0;0.982;-0.546;-10.396;0.026;-0.066;-0.015;-5.035;77.066;62.412;2.9;-5.2;269.3;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;39.45;8.10;27.0;399.00;399.00;399.00;399.00;
438299;101843;-43.11;32.0;0.996;-0.522;-10.377;0.025;-0.064;-0.013;-5.035;77.066;62.412;2.9;-5.2;269.3;34.6;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
438399;101844;-43.15;32.0;1.001;-0.546;-10.386;0.023;-0.063;-0.013;-5.035;77.066;62.412;2.9;-5.2;269.3;34.6;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
438499;101844;-43.17;32.0;0.958;-0.503;-10.290;0.028;-0.065;-0.012;-5.035;77.066;62.412;2.9;-5.2;269.3;34.5;12;2025-05-13;14:53:19;51.935539;4.194814;-11943.539062;-6898.889648;4.8;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
438599;101845;-43.22;32.0;0.972;-0.455;-10.357;0.021;-0.064;-0.012;-5.035;77.066;62.412;2.9;-5.2;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.8;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
438699;101845;-43.22;32.0;0.986;-0.474;-10.391;0.020;-0.064;-0.015;-5.035;77.066;62.412;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
438799;101845;-43.23;32.0;0.967;-0.464;-10.410;0.019;-0.063;-0.015;-5.035;77.066;62.412;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
438899;101844;-43.16;32.0;1.030;-0.460;-10.338;0.023;-0.069;-0.012;-5.035;76.708;62.759;2.8;-5.2;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
438999;101844;-43.16;32.0;1.068;-0.536;-10.362;0.023;-0.066;-0.017;-5.035;76.708;62.759;2.8;-5.3;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
439099;101844;-43.16;32.0;0.991;-0.431;-10.401;0.023;-0.060;-0.011;-5.035;76.708;62.759;2.8;-5.3;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
439199;101847;-43.37;32.0;1.010;-0.551;-10.444;0.021;-0.064;-0.013;-5.035;76.708;62.759;2.8;-5.3;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
439299;101846;-43.32;32.0;1.044;-0.498;-10.391;0.021;-0.063;-0.014;-5.035;76.708;62.759;2.8;-5.3;269.3;34.6;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
439399;101842;-43.04;32.0;0.905;-0.555;-10.348;0.023;-0.067;-0.005;-5.035;76.708;62.759;2.8;-5.3;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
439499;101844;-43.17;32.0;1.010;-0.498;-10.338;0.023;-0.064;-0.017;-5.035;76.708;62.759;2.8;-5.3;269.3;34.5;12;2025-05-13;14:53:20;51.935539;4.194815;-11943.516602;-6898.889648;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
439599;101844;-43.19;32.0;0.934;-0.565;-10.444;0.025;-0.064;-0.017;-5.035;76.708;62.759;2.9;-5.2;269.3;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
439699;101847;-43.40;32.0;1.053;-0.503;-10.319;0.023;-0.068;-0.006;-5.035;76.708;62.759;2.9;-5.3;269.3;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
439799;101847;-43.41;32.0;0.982;-0.541;-10.319;0.022;-0.065;-0.015;-5.035;76.708;62.759;2.9;-5.3;269.3;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
439899;101843;-43.09;32.0;0.915;-0.536;-10.425;0.025;-0.060;-0.013;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
439999;101846;-43.34;32.0;1.039;-0.464;-10.338;0.023;-0.068;-0.010;-5.035;76.708;62.759;2.9;-5.3;269.3;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
440099;101844;-43.19;32.0;0.943;-0.508;-10.425;0.023;-0.065;-0.015;-5.035;76.708;62.759;2.9;-5.2;269.2;34.6;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
440199;101845;-43.27;32.0;0.967;-0.532;-10.381;0.022;-0.060;-0.013;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
440299;101843;-43.12;32.0;1.010;-0.551;-10.386;0.023;-0.069;-0.014;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;36.30;7.77;27.0;399.00;399.00;399.00;399.00;
440399;101842;-42.95;32.0;0.977;-0.503;-10.377;0.022;-0.066;-0.019;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;37.35;7.88;27.0;399.00;399.00;399.00;399.00;
440499;101843;-43.09;32.0;1.006;-0.536;-10.492;0.023;-0.059;-0.011;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:21;51.935539;4.194815;-11943.470703;-6898.945313;4.9;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
440599;101845;-43.26;32.0;0.919;-0.503;-10.415;0.021;-0.066;-0.016;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:22;51.935539;4.194816;-11943.413086;-6898.833984;4.9;346.82;33.14;7.42;27.0;399.00;399.00;399.00;399.00;
440699;101844;-43.20;32.0;0.934;-0.560;-10.348;0.027;-0.065;-0.011;-5.035;76.708;62.759;2.9;-5.2;269.2;34.5;12;2025-05-13;14:53:22;51.935539;4.194816;-11943.413086;-6898.833984;4.8;346.82;31.04;7.18;27.0;399.00;399.00;399.00;399.00;
