Time[ms];Pressure[Pa];Approxaltitude[m];Temperature[degC];accX[m/s2];accY[m/s2];accZ[m/s2];rotX[rad/s];rotY[rad/s];rotZ[rad/s];magX[uT];magY[uT];magZ[uT];roll[deg];pitch[deg];heading[deg];tempMPU[degC];Satellites[];Date[yyyy-mm-dd];Time[hh:mm:ss];Latitude[deg];Longitude[deg];RelativeX[m];RelativeY[m];Altitude[m];Angle[deg];deltapressure[Pa];speed[m/s];tempPitot[degC];Ch0;Ch1;Ch2;Ch3;
431094;100591;61.29;26.2;1.398;-1.733;-14.595;-0.097;-0.745;0.062;-14.385;21.865;32.940;13.3;-12.6;193.4;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.62;792.77;36.29;20.7;396.00;395.00;395.00;396.00;
431194;100601;60.44;26.2;2.686;-1.513;-15.745;-0.135;-0.879;0.113;-14.385;21.865;32.940;13.6;-13.6;193.7;30.9;11;2025-05-13;13:11:15;51.936.199;4.198.803;-11.670.163.086;-6.825.493.164;52.1;21.45;766.47;35.68;20.7;396.00;395.00;395.00;396.00;
431294;100617;59.11;26.2;1.786;-2.236;-17.535;-0.144;-0.843;0.115;-14.385;21.865;32.940;13.9;-14.4;194.0;30.9;11;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;52.1;21.53;743.32;35.14;20.7;396.00;395.00;395.00;396.00;
431394;100625;58.43;26.2;2.964;-2.088;-14.016;-0.154;-0.288;0.131;-14.385;21.865;32.940;14.2;-15.4;194.2;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.45;761.21;35.56;20.7;396.00;395.00;395.00;396.00;
431494;100640;57.13;26.2;1.015;-0.417;-14.447;-0.179;0.005;0.096;-14.385;21.865;32.940;14.2;-16.0;194.5;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.53;766.47;35.68;20.7;396.00;395.00;395.00;396.00;
431594;100655;55.88;26.2;1.623;-3.970;-16.621;-0.146;0.176;0.047;-14.385;21.865;32.940;14.8;-16.5;194.6;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.53;763.31;35.61;20.7;396.00;395.00;395.00;396.00;
431694;100662;55.34;26.2;-0.709;-1.671;-16.439;-0.164;0.111;0.003;-14.385;21.865;32.940;15.0;-16.7;194.8;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.53;763.31;35.61;20.7;396.00;395.00;395.00;396.00;
431794;100674;54.31;26.2;0.723;-2.021;-17.459;-0.184;-0.088;-0.045;-14.385;21.865;32.940;15.2;-17.0;195.0;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.53;775.94;35.90;20.7;396.00;395.00;395.00;396.00;
431894;100679;53.90;26.2;0.350;-2.931;-13.082;-0.075;-0.314;-0.060;-14.385;21.865;32.940;15.6;-17.2;195.2;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.71;839.07;37.33;20.7;396.00;395.00;395.00;396.00;
431994;100688;53.17;26.2;0.723;-2.476;-15.994;-0.206;-0.372;-0.077;-14.385;21.865;32.940;15.9;-17.4;195.4;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.88;836.96;37.29;20.7;396.00;395.00;395.00;396.00;
432094;100696;52.43;26.2;0.038;-3.208;-19.173;-0.330;-0.437;-0.093;-14.385;21.865;32.940;16.1;-17.4;195.5;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.97;843.27;37.43;20.7;396.00;395.00;395.00;396.00;
432194;100712;51.14;26.2;1.652;-3.180;-20.696;-0.332;-0.431;-0.061;-14.385;21.865;32.940;16.3;-17.7;195.7;30.8;9;2025-05-13;13:11:16;51.936.337;4.198.228;-11.709.583.984;-6.809.982.910;49.1;21.80;902.19;38.71;20.7;396.00;395.00;395.00;396.00;
432294;100714;50.92;26.2;-0.134;-2.629;-19.705;-0.340;-0.476;-0.028;-14.385;21.865;32.940;16.3;-17.6;196.0;30.7;9;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;49.1;21.71;927.44;39.25;20.7;396.00;395.00;395.00;396.00;
432394;100725;50.05;26.2;2.207;-2.940;-22.415;-0.277;-0.092;-0.035;-14.385;21.865;32.940;16.4;-17.9;196.2;30.8;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.45;667.57;33.30;20.7;396.00;395.00;395.00;396.00;
432494;100730;49.64;26.1;3.491;-2.533;-21.740;-0.306;0.123;-0.045;-14.385;21.865;32.940;16.5;-18.4;196.4;30.8;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.45;805.40;36.58;20.7;396.00;395.00;395.00;396.00;
432594;100735;49.22;26.1;2.112;-2.418;-22.113;-0.207;0.174;-0.061;-14.385;21.865;32.940;16.5;-18.6;196.6;30.7;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.36;740.17;35.06;20.7;396.00;395.00;395.00;396.00;
432694;100734;49.29;26.1;1.116;-2.485;-20.753;-0.174;0.058;-0.082;-14.385;21.865;32.940;16.5;-18.7;196.8;30.8;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.36;688.61;33.82;20.7;396.00;395.00;395.00;396.00;
432794;100737;49.02;26.1;0.541;-1.082;-19.685;-0.312;0.117;-0.118;-14.385;21.865;32.940;16.4;-18.8;197.0;30.7;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.27;800.14;36.46;20.7;396.00;395.00;395.00;396.00;
432894;100741;48.72;26.1;1.609;-3.256;-24.823;-0.527;0.085;-0.144;-14.385;21.865;32.940;16.4;-18.9;197.2;30.8;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.09;793.83;36.31;20.7;396.00;395.00;395.00;396.00;
432994;100745;48.35;26.1;1.298;-0.977;-27.165;-0.591;-0.192;-0.111;-14.385;21.865;32.940;16.2;-18.9;197.5;30.8;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.09;899.04;38.64;20.7;396.00;395.00;395.00;396.00;
433094;100751;47.86;26.1;0.512;-0.522;-29.320;-0.570;-0.384;-0.053;-14.385;21.865;32.940;15.9;-18.9;197.9;30.8;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.27;760.16;35.53;20.7;396.00;395.00;395.00;396.00;
433194;100747;48.20;26.1;3.941;-1.872;-28.635;-0.517;-0.273;-0.026;-14.385;21.865;32.940;15.8;-19.1;198.1;30.7;12;2025-05-13;13:11:17;51.936.497;4.197.685;-11.746.811.523;-6.792.431.641;46.3;21.36;753.84;35.39;20.7;396.00;395.00;395.00;396.00;
433294;100738;48.92;26.1;2.212;-0.929;-25.130;-0.445;-0.132;0.022;-14.385;21.865;32.940;15.6;-19.3;198.4;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.3;21.36;708.60;34.31;20.7;396.00;395.00;395.00;396.00;
433394;100730;49.62;26.1;3.591;-1.154;-25.733;-0.401;-0.116;0.036;-14.385;21.865;32.940;15.4;-19.6;198.7;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;21.36;675.99;33.51;20.7;396.00;395.00;395.00;396.00;
433494;100720;50.49;26.1;0.958;1.604;-28.094;-0.675;-0.013;0.022;-14.385;21.865;32.940;15.0;-19.6;199.0;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;21.53;502.39;28.89;20.7;396.00;395.00;395.00;396.00;
433594;100719;50.57;26.1;2.782;-0.086;-30.330;-0.670;0.298;-0.029;-14.385;21.865;32.940;14.7;-19.8;199.3;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;21.88;737.01;34.99;20.7;396.00;395.00;395.00;396.00;
433694;100707;51.50;26.1;2.203;0.613;-29.238;-0.683;0.470;-0.108;-14.385;21.865;32.940;14.4;-19.9;199.7;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;22.06;691.77;33.90;20.7;396.00;395.00;395.00;396.00;
433794;100696;52.43;26.1;1.705;0.378;-28.444;-0.637;0.653;-0.176;-14.385;21.865;32.940;14.1;-20.1;200.0;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;22.59;702.29;34.16;20.7;396.00;395.00;395.00;396.00;
433894;100679;53.84;26.1;2.040;2.313;-29.286;-0.621;0.559;-0.235;-14.385;21.865;32.940;13.7;-20.2;200.4;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;22.85;679.14;33.59;20.7;396.00;395.00;395.00;396.00;
433994;100665;55.07;26.1;2.500;-1.049;-27.069;-0.599;0.169;-0.223;-14.385;21.865;32.940;13.6;-20.4;200.7;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;22.94;649.68;32.85;20.7;396.00;395.00;395.00;396.00;
434094;100644;56.85;26.1;1.676;1.978;-26.250;-0.542;-0.198;-0.194;-14.385;21.865;32.940;13.2;-20.4;201.2;30.7;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;22.94;608.65;31.80;20.7;396.00;395.00;395.00;396.00;
434194;100612;59.52;26.1;3.467;0.086;-24.953;-0.487;-0.282;-0.095;-14.385;21.865;32.940;13.1;-20.7;201.5;30.6;12;2025-05-13;13:11:18;51.936.596;4.197.106;-11.786.495.117;-6.781.021.484;46.6;23.12;590.77;31.33;20.7;396.00;395.00;395.00;396.00;
434294;100597;60.77;26.1;1.532;-0.594;-22.745;-0.484;-0.254;-0.023;-14.385;21.865;32.940;13.0;-20.7;201.8;30.7;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;46.6;23.12;573.93;30.88;20.7;396.00;395.00;395.00;396.00;
434394;100565;63.44;26.0;1.815;0.661;-23.195;-0.535;-0.378;0.042;-14.385;21.865;32.940;12.8;-20.7;202.2;30.7;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.12;544.47;30.07;20.7;396.00;395.00;395.00;396.00;
434494;100548;64.84;26.0;1.384;1.116;-22.621;-0.570;-0.409;0.085;-14.385;21.865;32.940;12.5;-20.8;202.5;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.12;503.44;28.92;20.7;396.00;395.00;395.00;396.00;
434594;100517;67.44;26.0;3.184;-0.646;-19.288;-0.559;-0.285;0.113;-14.385;21.865;32.940;12.5;-21.0;202.8;30.7;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.20;487.66;28.46;20.7;396.00;395.00;395.00;396.00;
434694;100504;68.53;26.0;2.782;1.413;-21.404;-0.557;-0.216;0.099;-14.385;21.865;32.940;12.2;-21.2;203.2;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.29;465.56;27.81;20.7;396.00;395.00;395.00;396.00;
434794;100468;71.55;26.0;1.441;0.297;-20.212;-0.587;-0.341;0.097;-14.385;21.865;32.940;12.0;-21.2;203.5;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.38;447.68;27.27;20.7;396.00;395.00;395.00;396.00;
434894;100450;73.06;26.0;1.192;1.034;-18.560;-0.553;-0.452;0.083;-14.385;21.865;32.940;11.8;-21.2;203.9;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.55;462.41;27.71;20.7;396.00;395.00;395.00;396.00;
434994;100416;75.93;26.0;0.292;2.083;-17.133;-0.615;-0.461;0.061;-4.315;-43.731;27.739;9.3;-21.1;202.5;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.64;396.12;25.65;20.7;396.00;395.00;395.00;396.00;
435094;100400;77.24;26.0;-0.134;0.450;-17.143;-0.639;-0.441;0.046;-3.596;-44.806;26.699;7.2;-20.9;200.9;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.55;306.69;22.57;20.7;396.00;395.00;395.00;396.00;
435194;100363;80.34;26.0;0.943;2.662;-14.528;-0.685;-0.436;0.035;-3.596;-44.806;26.699;4.7;-20.9;199.4;30.6;12;2025-05-13;13:11:19;51.936.581;4.196.510;-11.827.309.570;-6.782.728.516;44.8;23.64;346.67;24.00;20.7;396.00;395.00;395.00;396.00;
435294;100348;81.60;26.0;0.230;2.049;-16.812;-0.695;-0.296;0.029;-3.596;-44.806;26.699;2.4;-20.9;197.9;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;44.8;23.64;322.48;23.14;20.7;396.00;395.00;395.00;396.00;
435394;100316;84.28;26.0;0.120;5.081;-15.634;-0.655;-0.133;-0.006;-3.596;-44.806;26.699;-0.4;-21.0;196.7;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;23.73;297.22;22.22;20.7;396.00;395.00;395.00;396.00;
435494;100288;86.71;26.0;-0.283;2.993;-13.954;-0.587;-0.031;-0.029;-3.596;-44.806;26.699;-2.8;-21.0;195.4;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;23.82;287.76;21.86;20.7;396.00;395.00;395.00;396.00;
435594;100273;87.93;26.0;0.010;3.132;-13.106;-0.658;-0.161;-0.044;-3.596;-44.806;26.699;-5.1;-21.0;194.3;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.26;281.44;21.62;20.7;396.00;395.00;395.00;396.00;
435694;100242;90.54;26.0;0.038;2.547;-14.341;-0.545;-0.211;-0.065;-3.596;-44.806;26.699;-7.2;-21.1;193.1;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.43;241.46;20.03;20.7;396.00;395.00;395.00;396.00;
435794;100224;92.06;26.0;0.819;3.371;-10.204;-0.571;-0.285;-0.059;-3.596;-44.806;26.699;-9.7;-21.3;192.1;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.35;219.37;19.09;20.7;396.00;395.00;395.00;396.00;
435894;100199;94.15;26.0;-0.139;3.611;-11.851;-0.606;-0.343;-0.077;-3.596;-44.806;26.699;-11.9;-21.3;191.1;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.35;199.38;18.20;20.7;396.00;395.00;395.00;396.00;
435994;100185;95.28;26.0;1.561;3.936;-10.496;-0.675;-0.268;-0.082;-3.596;-44.806;26.699;-14.2;-21.7;190.3;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.26;185.70;17.56;20.7;396.00;395.00;395.00;396.00;
436094;100163;97.17;26.0;0.613;2.112;-8.562;-0.741;-0.170;-0.082;-3.596;-44.806;26.699;-16.0;-21.8;189.4;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.26;176.23;17.11;20.7;396.00;395.00;395.00;396.00;
436194;100155;97.80;26.0;0.986;5.440;-10.482;-0.891;-0.066;-0.077;-3.596;-44.806;26.699;-18.4;-22.0;188.9;30.6;12;2025-05-13;13:11:20;51.936.611;4.196.227;-11.846.706.055;-6.779.351.563;45.5;24.35;179.39;17.26;20.7;396.00;395.00;395.00;396.00;
436294;100130;99.97;26.0;1.144;2.859;-8.145;-0.884;-0.018;-0.082;-3.596;-44.806;26.699;-20.3;-22.3;188.2;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;45.5;24.43;163.60;16.49;20.7;396.00;395.00;395.00;396.00;
436394;100120;100.74;26.0;0.330;2.351;-9.323;-0.924;0.031;-0.091;-3.596;-44.806;26.699;-21.7;-22.2;187.5;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.43;146.77;15.61;20.7;396.00;395.00;395.00;396.00;
436494;100102;102.32;26.0;0.354;1.973;-10.204;-0.967;-0.071;-0.087;-3.596;-44.806;26.699;-22.9;-22.1;186.7;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.43;134.15;14.93;20.7;396.00;395.00;395.00;396.00;
436594;100093;103.01;26.0;-0.278;4.659;-5.512;-0.907;-0.109;-0.123;-3.596;-44.806;26.699;-25.4;-21.8;186.5;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.43;127.83;14.57;20.7;396.00;395.00;395.00;396.00;
436694;100075;104.51;26.0;-0.599;3.323;-8.883;-0.951;-0.148;-0.108;-3.596;-44.806;26.699;-26.8;-21.4;186.0;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.43;123.62;14.33;20.7;396.00;395.00;395.00;396.00;
436794;100070;105.51;26.0;0.062;4.903;-5.502;-0.941;-0.119;-0.092;-3.596;-44.806;26.699;-29.2;-21.2;185.9;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.35;120.47;14.15;20.7;396.00;395.00;395.00;396.00;
436894;100055;106.26;26.0;1.532;4.448;-5.622;-0.937;-0.053;-0.095;-3.596;-44.806;26.699;-31.2;-21.5;185.7;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.26;112.05;13.64;20.7;396.00;395.00;395.00;396.00;
436994;100045;107.06;26.0;2.954;0.565;-6.622;-1.044;-0.048;-0.126;-3.596;-44.806;26.699;-31.4;-22.4;185.0;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.17;126.78;14.51;20.7;396.00;395.00;395.00;396.00;
437094;100044;107.14;26.0;0.953;1.020;-3.342;-1.109;-0.094;-0.135;-3.596;-44.806;26.699;-32.1;-22.7;184.5;30.6;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;24.08;112.05;13.64;20.7;396.00;395.00;395.00;396.00;
437194;100038;107.68;26.0;1.259;3.390;-8.916;-1.249;-0.078;-0.143;1.438;-10.395;-28.085;-30.2;-20.2;182.0;30.5;12;2025-05-13;13:11:21;51.936.634;4.196.150;-11.851.995.117;-6.776.772.949;54.9;23.91;117.31;13.96;20.7;396.00;395.00;395.00;396.00;
437294;100035;107.91;26.0;0.254;1.824;-6.445;-1.272;-0.079;-0.151;1.259;-5.197;-31.379;-28.1;-17.4;180.0;30.5;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;54.9;23.73;112.05;13.64;20.7;396.00;395.00;395.00;396.00;
437394;100033;108.08;26.0;-0.283;1.858;-5.339;-1.315;0.044;-0.129;1.259;-5.197;-31.379;-26.4;-14.6;178.4;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.73;112.05;13.64;20.7;396.00;395.00;395.00;396.00;
437494;100035;107.94;26.0;1.604;0.982;-6.560;-1.263;-0.003;-0.129;1.259;-5.197;-31.379;-24.4;-12.7;176.9;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.47;124.68;14.39;20.7;396.00;395.00;395.00;396.00;
437594;100036;107.83;26.0;-0.038;2.528;-7.920;-1.342;-0.120;-0.126;1.259;-5.197;-31.379;-22.9;-10.4;175.7;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.20;137.30;15.10;20.7;396.00;395.00;395.00;396.00;
437694;100036;107.80;26.0;-1.269;1.408;-3.773;-1.362;-0.226;-0.110;1.259;-5.197;-31.379;-21.8;-7.4;174.6;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.12;156.24;16.11;20.7;396.00;395.00;395.00;396.00;
437794;100046;106.99;26.0;0.709;0.781;-9.539;-1.279;-0.063;-0.130;1.259;-5.197;-31.379;-19.9;-5.8;173.6;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.03;161.50;16.38;20.7;396.00;395.00;395.00;396.00;
437894;100050;106.65;26.0;0.450;3.658;-11.952;-1.463;-0.077;-0.099;1.259;-5.197;-31.379;-18.9;-4.3;172.8;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.12;182.54;17.41;20.7;396.00;395.00;395.00;396.00;
437994;100067;105.22;26.0;-0.077;2.088;-11.617;-1.242;-0.076;-0.102;1.259;-5.197;-31.379;-17.5;-2.8;172.1;30.5;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.12;199.38;18.20;20.7;396.00;395.00;395.00;396.00;
438094;100077;104.35;26.0;2.380;4.199;-13.202;-1.132;-0.086;-0.082;1.259;-5.197;-31.379;-16.6;-2.0;171.5;30.6;12;2025-05-13;13:11:22;51.936.546;4.196.072;-11.857.352.539;-6.786.754.395;56.3;23.29;214.11;18.86;20.7;396.00;395.00;395.00;396.00;
438194;100093;103.01;26.0;3.089;4.185;-12.910;-0.997;-0.028;-0.071;1.259;-5.197;-31.379;-15.8;-1.4;170.9;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;56.3;23.55;251.98;20.46;20.7;396.00;395.00;395.00;396.00;
438294;100116;101.14;26.0;1.604;3.184;-15.663;-0.980;0.118;-0.076;1.259;-5.197;-31.379;-14.8;-0.6;170.4;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;56.3;24.70;264.61;20.97;20.7;396.00;395.00;395.00;396.00;
438394;100130;99.97;26.0;1.374;1.475;-20.567;-0.876;0.291;-0.100;1.259;-5.197;-31.379;-13.5;0.2;169.9;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.14;314.06;22.84;20.7;396.00;395.00;395.00;396.00;
438494;100156;97.72;26.0;2.437;0.369;-19.240;-0.835;0.599;-0.153;1.259;-5.197;-31.379;-12.1;0.7;169.6;30.5;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.58;340.36;23.78;20.7;396.00;395.00;395.00;396.00;
438594;100169;96.63;26.0;1.777;2.725;-22.769;-0.898;0.871;-0.224;1.259;-5.197;-31.379;-11.1;1.2;169.2;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.58;360.35;24.47;20.7;396.00;395.00;395.00;396.00;
438694;100197;94.34;26.0;2.600;2.275;-21.448;-0.795;1.144;-0.324;1.259;-5.197;-31.379;-10.2;1.5;169.0;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.58;381.39;25.17;20.7;396.00;395.00;395.00;396.00;
438794;100211;93.12;26.0;2.648;3.132;-24.728;-0.879;1.041;-0.380;1.259;-5.197;-31.379;-9.4;1.7;168.8;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.66;409.80;26.09;20.7;396.00;395.00;395.00;396.00;
438894;100242;90.54;26.0;4.099;2.811;-21.371;-0.912;0.828;-0.408;1.259;-5.197;-31.379;-8.7;1.7;168.5;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.66;451.89;27.40;20.7;396.00;395.00;395.00;396.00;
438994;100253;89.61;26.0;0.646;2.088;-23.128;-0.654;0.469;-0.380;1.259;-5.197;-31.379;-7.9;2.2;168.4;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.58;473.98;28.06;20.7;396.00;395.00;395.00;396.00;
439094;100277;87.58;26.0;5.004;0.096;-21.840;-0.476;0.145;-0.202;1.438;51.616;11.789;-7.3;1.2;171.2;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.58;509.75;29.10;20.7;396.00;395.00;395.00;396.00;
439194;100294;86.19;26.0;4.018;0.790;-21.079;-0.375;0.006;-0.007;-2.338;51.079;12.309;-6.8;0.3;174.0;30.6;12;2025-05-13;13:11:23;51.936.470;4.196.069;-11.857.523.437;-6.795.010.742;55.2;25.40;526.59;29.58;20.7;396.00;395.00;395.00;396.00;
439294;100320;83.93;26.0;2.854;-0.192;-22.046;-0.444;-0.006;0.136;-2.338;51.079;12.309;-6.1;-0.5;176.8;30.6;12;2025-05-13;13:11:24;51.936.405;4.195.977;-11.863.875.000;-6.802.431.641;55.2;24.87;559.20;30.48;20.7;396.00;395.00;395.00;396.00;
439394;100338;82.46;26.0;3.510;-0.474;-20.413;-0.672;0.140;0.225;-2.338;51.079;12.309;-5.4;-1.4;179.5;30.5;12;2025-05-13;13:11:24;51.936.405;4.195.977;-11.863.875.000;-6.802.431.641;48.1;24.35;597.08;31.49;20.7;396.00;395.00;395.00;396.00;
439494;100385;78.56;26.0;2.595;-0.359;-26.341;-0.678;0.162;0.254;-2.338;51.079;12.309;-4.8;-2.0;182.3;30.6;12;2025-05-13;13:11:24;51.936.405;4.195.977;-11.863.875.000;-6.802.431.641;48.1;24.17;629.69;32.34;20.7;396.00;395.00;395.00;396.00;
439594;100428;74.92;26.0;3.280;-1.255;-25.561;-0.637;0.333;0.248;-2.338;51.079;12.309;-4.1;-2.8;185.0;30.5;12;2025-05-13;13:11:24;51.936.405;4.195.977;-11.863.875.000;-6.802.431.641;48.1;24.08;668.62;33.33;20.7;396.00;395.00;395.00;396.00;
439694;100439;73.97;26.0;2.715;-0.575;-25.230;-0.621;0.304;0.201;-2.338;51.079;12.309;-3.5;-3.5;187.8;30.5;12;2025-05-13;13:11:24;51.936.405;4.195.977;-11.863.875.000;-6.802.431.641;48.1;23.82;649.68;32.85;20.7;396.00;395.00;395.00;396.00;
439794;100479;70.61;26.0;3.050;-1.173;-27.615;-0.872;0.378;0.095;-2.338;51.079;12.309;-2.9;-4.2;190.5;30.5;12;2025-05-13;13:11:24;51.936.405;4.195.977;-11.863.875.000;-6.802.431.641;48.1;23.38;740.17;35.06;20.7;396.00;395.00;395.00;396.00;
